Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X56;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X156;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242;X243;X244;X245;X246;X247;X248;X249;X256;X251;X252;X253;X254;X255;X256
7;110.49;254;178.943;96.647;57.277;8.763;0;0;0;0;0;0;0;24.13;119.888;12.573;18.796;203.581;254;254;254;247.015;245.745;195.072;180.213;180.213;180.213;180.213;203.454;248.412;254;123.063;0;44.196;246.126;176.022;213.106;234.823;254;254;254;254;254;254;254;242.697;129.286;24.892;0;143.002;251.206;35.052;0;13.081;24.638;24.638;24.638;24.638;139.827;254;243.078;63.754;0;0;20.193;242.697;189.484;0;0;0;0;0;0;21.59;239.522;253.365;100.838;0;0;0;27.432;254;73.787;0;0;0;0;0;1.524;180.594;254;191.897;0;0;0;0;4.572;99.949;9.779;0;0;0;0;0;111.506;254;250.444;39.497;0;0;0;0;0;0;0;0;0;0;0;10.414;233.807;254;106.553;47.244;65.532;39.37;0;0;0;0;0;10.16;84.201;131.191;188.468;209.931;254;254;254;254;254;254;213.868;0;0;0;0;205.867;254;254;254;254;254;230.759;204.851;204.851;179.832;162.179;123.444;0;0;0;0;41.783;147.447;108.966;159.512;254;230.251;11.684;0;0;0;0;0;0;0;0;0;0;0;1.016;200.406;254;100.711;0;0;0;0;0;0;0;0;0;0;0;0;44.069;254;249.174;19.431;0;0;0;0;0;0;0;0;0;0;0;0;104.902;254;186.69;0;0;0;0;0;0;0;0;0;0;0;0;0;222.758;254;77.216;0;0;0;0;0;0;0;0;0;0;0;0;0;143.891;172.339;5.08;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;2.794;208.28;151.003;0;0;0;0;0;0;0;0;0;0;0;0;0;36.83;246.38;254;48.387;0;0;0;0;0;0;0;0;0;0;0;0;74.168;254;254;86.36;0;0;0;0;0;0;0;0;0;0;0;0;78.486;254;254;119.253;0;0;0;0;0;0;0;0;0;0;0;0;43.942;254;254;82.804;0;0;0;0;0;0;0;0;0;0;0;0;41.656;253.746;254;68.326;0;0;0;0;0;0;0;0;0;0;0;0;47.498;254;254;107.95;0;0;0;0;0;0;0;0;0;0;0;0;89.154;254;254;93.472;0;0;0;0;0;0;0;0;0;0;0;0;49.403;254;254;106.045;0;0;0;0;0;0;0;0;0;0;0;0;80.899;254;253.746;47.752;0;0;0;0;0;0;0;0;0;0;0;0;107.188;254;254;48.26;0;0;0;0;0;0;0;0;0;0;0;0;121.666;254;254;60.833;0;0;0;0;0;0;0;0;0;0;0;0;82.042;254;254;73.406;0;0;0;0;0;0;0;0;0;0;0;0;96.52;254;254;85.979;0;0;0;0;0;0;0;0;0;0;0;0;83.947;254;254;71.501;0;0;0;0;0;0;0;0;0;0;0;0;0.762;135.001;254;84.074;0;0;0;0;0;0
4;0;0;0;0;20.574;151.384;11.176;0;0;0;0;0;0;0;0;0;0;0;0;0;170.434;254;80.264;0;0;0;0;0;0;0;0;0;0;0;0;6.985;251.333;254;95.377;0;0;0;0;0;0;0;0;0;0;0;0.508;109.982;254;203.327;5.969;0;0;26.035;157.48;64.516;0;0;0;0;0;0;85.725;254;240.157;46.99;0;0;0;132.842;254;192.659;0;0;0;0;0;32.639;239.649;254;100.711;0;0;0;30.734;241.046;254;149.479;0;0;0;0;0;133.096;254;190.5;6.858;0;0;0;151.003;254;235.712;28.702;0;0;0;0;47.879;248.412;254;70.866;0;0;0;27.94;249.555;254;125.476;50.673;131.953;213.233;235.077;142.748;188.468;254;224.409;97.282;97.282;97.282;97.282;185.166;254;254;254;254;254;254;254;222.631;231.648;254;254;254;254;254;254;254;254;254;254;230.886;216.281;160.401;137.922;45.085;55.245;186.309;217.678;254;254;238.506;252.095;254;254;162.687;50.546;16.51;0;0;0;0;0;0;7.366;21.717;21.717;24.892;252.349;254;188.087;9.906;0;0;0;0;0;0;0;0;0;0;0;92.202;254;252.73;76.454;0;0;0;0;0;0;0;0;0;0;0;9.525;208.407;254;214.122;0;0;0;0;0;0;0;0;0;0;0;0;81.407;254;254;115.951;0;0;0;0;0;0;0;0;0;0;0;0;52.324;181.356;158.623;14.605;0;0;0;0;0;0;0;0
6;0;0;0;0;0;0;0;2.032;55.753;197.612;0;0;0;0;0;0;0;0;0;0;0;0;0;110.617;240.157;156.718;0;0;0;0;0;0;0;0;0;0;0;0;29.083;247.65;239.141;36.449;0;0;0;0;0;0;0;0;0;0;0;0;122.555;254;112.776;0;0;0;0;0;0;0;0;0;0;0;0;0;215.646;249.682;25.527;0;0;0;0;0;0;0;0;0;0;0;0;32.512;253.111;195.453;0;0;0;0;0;0;0;0;0;0;0;0;0;99.949;254;142.113;0;0;0;0;0;0;0;0;0;0;0;0;0;139.954;254;101.981;0;0;0;0;0;0;0;0;0;0;0;0;0.381;206.121;254;174.371;254;221.996;48.514;0;0;0;0;0;0;0;0;0;22.479;250.825;232.283;252.476;254;234.061;219.71;12.192;0;0;0;0;0;0;0;0;57.658;254;156.21;53.086;54.737;110.109;254;57.277;0;0;0;0;0;0;0;0;34.671;254;182.499;0;0;112.014;252.095;22.352;0;0;0;0;0;0;0;0;26.67;253.873;190.5;0;0;153.67;242.316;3.81;0;0;0;0;0;0;0;0;0;221.107;240.284;6.604;114.046;242.062;152.908;0;0;0;0;0;0;0;0;0;0;126.873;254;224.155;254;246.253;29.21;0;0;0;0;0;0;0;0;0;0;20.32;175.133;222.504;186.182;42.799;0;0;0;0;0;0
3;0;0;0;0;0;91.567;160.782;210.947;217.678;172.593;83.058;0;0;0;0;0;0;0;0;23.368;224.155;254;254;254;254;254;254;117.475;0;0;0;0;0;0;0;142.875;245.872;118.999;63.5;16.002;0;15.748;206.629;253.746;16.002;0;0;0;0;0;0;88.138;229.108;0.127;0;0;0;0;197.104;254;41.021;0;0;0;0;0;0;0;0;0;0;0;0;25.273;241.935;244.602;12.065;0;0;0;0;0;0;0;0;0;0;0;40.767;185.293;254;170.815;0;0;0;0;0;0;0;0;14.605;80.645;130.81;190.5;244.602;254;186.69;9.398;0;0;0;0;0;0;0;0;143.764;254;254;254;254;254;241.935;74.549;0;0;0;0;0;0;0;0;17.653;126.111;127;64.389;63.5;106.934;248.031;236.347;26.035;0;0;0;0;0;0;0;0;0;0;0;0;0;125.095;254;113.03;0;0;0;0;0;0;0;0;0;0;0;0;0;83.947;254;154.178;0;0;0;0;0;0;0;0;0;0;0;0;10.795;206.629;254;115.824;0;0;0;0;0;0;0;0;0;0;0;67.183;220.345;254;234.442;17.78;0;0;0;0;0;0;0;53.848;63.5;88.138;199.771;254;254;207.391;38.354;0;0;0;0;0;0;0;46.482;254;254;254;254;242.189;143.383;12.319;0;0;0;0;0;0;0;0;9.144;153.543;222.25;170.561;120.396;22.606;0;0;0;0;0;0;0
7;0;0;0;0;76.454;231.013;15.24;0;0;0;0;0;1.27;89.154;12.954;0;0;0;0;42.672;238.252;242.443;2.413;0;0;0;0;5.334;153.289;248.158;28.575;0;0;0;0;163.195;254;254;125.603;36.322;43.18;99.314;125.73;216.662;254;171.577;0;0;0;0;31.369;248.793;179.832;243.967;254;254;254;248.031;199.644;130.937;254;95.504;0;0;0;0;143.129;214.503;17.78;36.195;87.757;87.757;81.534;21.463;0;168.275;227.584;29.718;0;0;0;34.163;208.407;37.338;0;0;0;0;0;0;22.479;229.362;113.03;0;0;0;0;9.525;38.735;0;0;0;0;0;0;0;151.384;236.22;13.843;0;0;0;0;0;0;0;0;0;0;0;0;18.796;244.475;133.096;0;0;0;0;0;0;0;0;0;0;0;0;0;106.553;245.237;24.892;0;0;0;0;0;0;0;0;0;0;0;0;19.177;235.204;153.162;0;0;0;0;0;0;0;0;0;0;0;0;0;161.417;230.505;23.114;0;0;0;0;0;0;0;0;0;0;0;0;30.353;248.031;123.063;0;0;0;0;0;0;0;0;0;0;0;0;0;141.351;241.427;18.542;0;0;0;0;0;0;0;0;0;0;0;0;17.526;240.792;114.554;0;0;0;0;0;0;0;0;0;0;0;0;0;150.368;238.887;10.795;0;0;0;0;0;0;0;0;0;0;0;0;11.176;240.665;80.137;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;219.583;79.248;0;0;0;0;0;0;0;0;0;0;0;0;0;1.397;219.075;155.702;0;0;0;0;0;0;0;0;0;0;0;0;0;2.667;225.425;221.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239.395;238.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222.377;252.603;3.048;0;0;0;0;0;0;0;0;0;0;0;0;0;205.486;254;18.542;0;0;0;0;0;0;0;0;0;0;0;0;0;188.595;240.284;10.541;0;0;0;0;0;0;0;0;0;0;0;0;0;171.704;246.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186.436;254;9.525;0;0;0;0;0;0;0;0;0;0;0;0;0.762;232.029;227.838;3.429;0;0;0;0;0;0;0;0;0;0;0;0;0;201.803;237.617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205.994;252.095;2.413;0;0;0;0;0;0;0;0;0;0;0;0;8.001;244.348;243.332;10.541;0;0;0;0;0;0;0;0;0;0;0;0;44.704;254;228.6;0;0;0;0;0;0;0;0;0;0;0;0;0;38.354;254;247.015;23.114;0;0;0;0;0;0;0;0;0;0;0;0;13.462;219.71;177.292;4.191;0;0;0;0;0;0
0;0;0;0;0;88.011;225.552;74.549;202.946;254;209.931;118.745;5.588;0;0;0;0;0;0;0;0;173.736;254;250.698;254;217.551;235.966;254;159.766;2.413;0;0;0;0;0;0;70.612;249.047;199.009;142.875;46.101;3.429;40.767;232.283;254;114.046;0;0;0;0;0;0.889;178.943;254;89.281;0;0;0;0;55.372;245.237;221.869;2.921;0;0;0;0;21.463;254;251.841;5.715;0;0;0;0;0;169.037;254;73.914;0;0;0;0;109.855;254;136.398;0;0;0;0;0;0;80.391;254;131.953;0;0;0;0;196.85;254;79.883;0;0;0;0;0;0;10.287;236.474;172.593;0;0;0;19.177;237.363;254;57.531;0;0;0;0;0;0;0;194.945;234.95;4.826;0;0;0.381;243.586;254;35.052;0;0;0;0;0;0;0;206.502;254;26.67;0;0;12.446;254;209.931;4.191;0;0;0;0;0;0;0;141.478;252.73;5.588;0;0;24.257;248.412;243.84;0.127;0;0;0;0;0;0;0;164.211;242.316;9.652;0;0;0.381;244.983;239.268;12.446;0;0;0;0;0;0;0;186.944;254;25.4;0;0;0;195.58;254;65.913;0;0;0;0;0;0;17.653;236.601;224.79;4.826;0;0;0;108.839;254;207.264;109.347;27.051;7.747;0;0;20.066;168.656;254;102.362;0;0;0;0;5.715;176.403;254;254;254;225.806;212.344;212.344;245.364;254;165.1;3.937;0;0;0;0;0;9.906;94.234;187.325;246.888;254;254;254;207.518;140.589;11.43;0;0;0
3;0;0;0;5.969;160.655;239.776;195.961;195.961;153.543;103.632;17.526;0;0;0;0;0;0;0;0;46.228;254;205.359;185.166;248.793;254;254;225.044;34.29;0;0;0;0;0;0;0;1.143;100.203;41.402;0;12.827;30.861;136.652;253.365;160.401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232.029;242.316;16.637;0;0;0;0;0;0;0;0;0;0;0;0;27.559;241.808;219.964;0;0;0;0;0;0;0;0;0;0;0;0;24.638;180.848;253.873;109.728;0;0;0;0;0;0;0;0;49.276;152.4;152.4;152.4;232.029;254;221.615;0;0;0;0;0;0;0;0;0;118.237;254;254;254;254;254;229.87;136.144;20.701;0;0;0;0;0;0;0;0;55.626;58.039;58.039;75.565;138.684;238.633;254;218.948;28.702;0;0;0;0;0;0;0;0;0;0;0;0;17.272;107.823;248.793;185.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195.58;250.317;31.877;0;0;0;13.335;0;0;0;0;0;0;0;0;0;186.563;249.047;28.956;0;0;29.083;234.95;151.638;5.588;0;0;0;0;0;0;56.007;244.094;213.995;0;0;0;21.717;227.457;254;145.542;29.083;14.478;14.478;14.478;51.435;158.115;250.952;250.952;90.043;0;0;0;0;39.116;206.248;254;254;254;254;254;254;254;233.934;86.487;0;0;0;0;0;0;7.747;73.787;114.427;204.978;253.111;195.961;158.623;108.966;25.019;0;0;0;0
7;0;0;0;0;40.894;236.855;85.217;0;0;0;0;0;0;0;0;0;0;0;0;0;93.853;254;232.283;111.379;13.208;0;4.699;20.701;40.259;0;0;0;0;0;0;0;126.111;252.349;250.063;254;249.301;210.058;241.808;254;235.585;0.889;0;0;0;0;0;10.414;219.202;171.704;33.655;125.222;141.097;170.815;144.653;253.111;212.344;0;0;0;0;0;0;84.836;251.587;35.306;0;0;0;0;56.642;254;108.204;0;0;0;0;0;0;159.766;202.438;5.588;0;0;0;0;161.29;251.46;21.971;0;0;0;0;0;0.762;150.368;50.673;0;0;0;0;21.717;241.935;158.242;0;0;0;0;0;0;0;0;0;0;0;0;0.254;166.243;253.111;76.581;0;0;0;0;0;0;0;0;0;0;0;0;60.452;253.492;152.4;0;0;0;0;0;0;0;0;0;0;0;0;9.144;198.882;233.426;20.066;0;0;0;0;0;0;0;0;0;0;0;0;90.424;254;97.282;0;0;0;0;0;0;0;0;0;0;0;0;3.81;198.882;228.346;10.668;0;0;0;0;0;0;0;0;0;0;0;0;54.991;254;134.874;0;0;0;0;0;0;0;0;0;0;0;0;0;105.537;254;72.263;0;0;0;0;0;0;0;0;0;0;0;0;0;116.078;254;80.899;0;0;0;0;0;0;0;0;0;0;0;0;0;86.995;242.57;43.18;0;0;0;0;0;0;0
7;0;0;0;0;40.259;147.066;102.87;173.99;252.095;91.44;0;0;0;0;0;0;0;0;0;1.27;216.027;254;242.697;254;254;210.439;0;0;0;0;0;0;0;0;0;0.254;113.03;183.642;88.138;79.756;143.891;247.904;18.796;0;0;0;0;0;0;0;0;0;0;0;0;0;48.641;254;94.107;0;0;0;0;0;0;0;0;0;0;0;0;0;9.779;250.825;144.653;0;0;0;0;0;0;0;0;0;0;0;0;0;0.762;228.981;181.229;0;0;0;0;0;0;0;0;0;0;0;0;0;6.096;232.156;195.199;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27;239.903;186.563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199.009;206.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179.451;243.713;4.572;0;0;0;0;0;0;0;0;0;0;0;0;0;100.711;254;58.928;0;0;0;0;0;0;0;0;0;0;0;10.922;53.467;69.469;252.095;146.05;0;0;0;0;0;0;0;0;57.15;189.103;200.533;241.046;254;254;254;237.363;1.524;0;0;0;0;0;0;0.762;220.599;254;183.642;139.954;164.846;120.269;154.051;84.455;0;0;0;0;0;0;0;0;153.924;254;161.036;50.292;0;0;0;0;0;0;0;0;0;0;0;0;1.651;106.299;213.487;250.317;86.741;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;121.539;188.976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.759;222.758;0.635;0;0;0;0;0;0;0;0;0;0;0;0;0;185.801;232.918;1.778;0;0;0;0;0;0;0;0;0;0;0;0;10.287;220.091;254;15.113;0;0;0;0;0;0;0;0;0;0;0;0;9.271;217.043;252.603;20.574;0;0;0;0;0;0;0;0;0;0;0;0;0;179.578;253.619;14.478;0;0;0;0;0;0;0;0;0;0;0;0;0;158.75;233.172;0.635;0;0;0;0;0;0;0;0;0;0;0;0;0;151.384;247.523;10.287;0;0;0;0;0;0;0;0;0;0;0;0;0;167.005;243.84;5.715;0;0;0;0;0;0;0;0;0;0;0;0;0;186.69;215.265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166.878;225.679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161.671;180.975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.05;176.911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.397;177.927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.056;147.828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.024;195.58;0;0;0;0;0;0;0
4;0;0;0;0;0;132.461;93.853;0;0;2.794;3.937;0;0;0;0;0;0;0;0;0;0;162.941;126.238;0;0;49.149;112.141;0;0;0;0;0;0;0;0;0;0;186.563;93.599;0;0;122.047;192.786;0;0;0;0;0;0;0;0;0;2.159;241.681;45.339;0;0;109.855;227.457;0;0;0;0;0;0;0;0;0;39.751;226.568;5.969;0;0;104.394;207.137;0;0;0;0;0;0;0;0;0;94.869;175.26;0;0;0;137.033;199.136;0;0;0;0;0;0;0;0;0;108.331;233.045;108.712;126.238;171.196;225.425;251.206;86.741;0;0;0;0;0;0;0;0;11.303;143.51;210.82;210.82;172.974;254;97.028;6.731;0;0;0;0;0;0;0;0;0;0;0;0;46.355;253.365;16.256;0;0;0;0;0;0;0;0;0;0;0;0;0;108.077;180.975;0;0;0;0;0;0;0;0;0;0;0;0;0;0.254;197.612;73.279;0;0;0;0;0;0;0;0;0;0;0;0;0;79.121;237.109;4.318;0;0;0;0;0;0;0;0;0;0;0;0;0;175.514;100.076;0;0;0;0;0;0;0;0;0;0;0;0;0;52.832;244.983;9.144;0;0;0;0;0;0;0;0;0;0;0;0;0;168.91;137.033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158.877;230.886;16.891;0;0;0;0;0;0;0
4;0;0;0;0;0;0;103.505;4.826;0;0;55.372;228.219;75.692;0;0;0;0;0;0;0;0;35.306;251.333;26.543;0;13.716;246.507;173.863;115.189;0;0;0;0;0;0;0;0;153.924;230.759;2.794;0;104.14;249.555;23.241;140.97;0;0;0;0;0;0;0;26.67;247.396;145.923;0;0;132.461;233.553;0.635;0;0;0;0;0;0;0;0;118.11;239.141;15.24;0;0;117.602;225.298;0;0;0;0;0;0;0;0;5.588;241.681;148.971;0;0;0;145.796;229.616;0.127;0;0;0;0;0;0;0;79.375;253.619;51.308;15.875;75.565;122.301;181.483;237.236;1.27;0;0;0;0;0;0;0;164.084;242.951;143.002;229.108;253.619;199.263;225.933;254;128.651;5.715;0;0;0;0;0;0;176.022;254;248.666;110.109;9.779;0;110.363;253.492;120.142;19.177;0;0;0;0;0;0;8.636;75.565;55.372;0;0;0;156.337;237.998;1.905;0;0;0;0;0;0;0;0;0;0;0;0;0;202.438;193.929;0;0;0;0;0;0;0;0;0;0;0;0;0;3.683;232.918;135.89;0;0;0;0;0;0;0;0;0;0;0;0;0;77.597;254;66.167;0;0;0;0;0;0;0;0;0;0;0;0;0;132.588;230.124;11.303;0;0;0;0;0;0;0;0;0;0;0;0;0;180.086;161.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154.94;103.251;0;0;0;0;0;0
9;0;0;0;0;0;30.861;164.719;254;203.454;123.571;39.497;0;0;0;0;0;0;0;0;0;75.057;242.062;206.756;98.171;125.603;225.298;253.492;113.284;0;0;0;0;0;0;0;1.143;201.041;167.132;4.953;0;0;36.957;254;206.629;6.223;0;0;0;0;0;0;11.303;251.206;55.499;0;0;0;69.088;254;212.09;19.304;0;0;0;0;0;0;18.415;228.346;65.532;0;0;0;120.904;254;50.038;0;0;0;0;0;0;0;0;205.74;112.268;10.287;26.67;125.095;249.809;211.074;4.572;0;0;0;0;0;0;0;0;100.076;240.284;236.728;253.365;243.459;254;155.321;0;0;0;0;0;0;0;0;0;0;46.99;137.414;71.628;50.546;254;89.408;0;0;0;0;0;0;0;0;0;0;0;0;0;116.459;254;34.798;0;0;0;0;0;0;0;0;0;0;0;0;0;165.481;224.917;3.556;0;0;0;0;0;0;0;0;0;0;0;0;2.921;231.394;154.178;0;0;0;0;0;0;0;0;0;0;0;0;0;35.56;253.365;43.18;0;0;0;0;0;0;0;0;0;0;0;0;0;120.523;200.279;0;0;0;0;0;0;0;0;0;0;0;0;0;2.794;217.424;139.954;0;0;0;0;0;0;0;0;0;0;0;0;0;26.543;254;60.071;0;0;0;0;0;0;0;0;0;0;0;0;0;25.4;242.189;61.595;0;0;0;0;0;0;0
7;0;0;0;0;0;0;0;0;1.016;35.941;116.967;200.914;254;247.777;67.945;0;0;0;0;0;0;0;25.4;113.665;205.613;251.968;202.565;140.716;98.806;247.396;127.127;0;0;2.54;102.362;215.646;128.524;189.738;249.301;223.393;144.145;43.561;0;0;34.544;254;69.342;0;0;104.013;254;245.237;229.235;178.816;95.504;4.064;0;0;0;0;123.825;243.713;4.826;0;0;12.7;93.726;19.431;0;0;0;0;0;0;0;0;192.532;164.084;0;0;0;0;0;0;0;0;0;0;0;0;0;37.465;249.174;69.85;0;0;0;0;0;0;0;0;0;0;0;0;0;126.873;225.171;4.572;0;0;0;0;0;0;0;0;0;0;0;0;2.286;228.346;125.984;0;0;0;0;0;0;0;0;0;0;0;0;0;91.313;252.095;33.782;0;0;0;0;0;0;0;0;0;0;0;0;0;185.42;189.23;0;0;0;0;0;0;0;0;0;0;0;0;0;41.402;251.46;76.962;0;0;0;0;0;0;0;0;0;0;0;0;0;169.291;198.755;2.286;0;0;0;0;0;0;0;0;0;0;0;0;38.481;250.317;93.218;0;0;0;0;0;0;0;0;0;0;0;0;0;153.162;215.773;10.668;0;0;0;0;0;0;0;0;0;0;0;0;45.212;249.174;146.812;0;0;0;0;0;0;0;0;0;0;0;0;0;117.602;231.267;39.116;0;0;0;0;0;0
1;0;0;0;0;0;0;0;117.729;51.054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187.325;169.672;0;0;0;0;0;0;0;0;0;0;0;0;0;1.524;233.426;207.264;0;0;0;0;0;0;0;0;0;0;0;0;0;1.905;235.839;198.501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206.248;204.597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226.949;204.851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222.25;208.026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204.089;214.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207.01;215.773;0.127;0;0;0;0;0;0;0;0;0;0;0;0;0;224.663;224.409;0.635;0;0;0;0;0;0;0;0;0;0;0;0;3.302;239.141;199.771;0;0;0;0;0;0;0;0;0;0;0;0;0;18.161;254;181.991;0;0;0;0;0;0;0;0;0;0;0;0;0;6.858;245.618;176.276;0;0;0;0;0;0;0;0;0;0;0;0;0;6.477;248.793;164.465;0;0;0;0;0;0;0;0;0;0;0;0;0;13.208;249.301;247.523;12.7;0;0;0;0;0;0;0;0;0;0;0;0;0.254;148.59;216.535;8.001;0;0;0;0;0;0
1;0;0;0;0;0;0;75.692;248.666;89.281;0;0;0;0;0;0;0;0;0;0;0;0;0;25.781;250.698;206.629;0;0;0;0;0;0;0;0;0;0;0;0;0;2.286;219.583;247.65;12.192;0;0;0;0;0;0;0;0;0;0;0;0;11.938;240.665;254;59.055;0;0;0;0;0;0;0;0;0;0;0;0;5.334;231.648;254;99.314;0;0;0;0;0;0;0;0;0;0;0;0;5.969;241.554;254;68.58;0;0;0;0;0;0;0;0;0;0;0;0;43.688;251.841;254;61.087;0;0;0;0;0;0;0;0;0;0;0;0;40.64;253.619;254;53.467;0;0;0;0;0;0;0;0;0;0;0;0;32.131;251.079;253.492;46.482;0;0;0;0;0;0;0;0;0;0;0;0;55.118;254;247.777;21.463;0;0;0;0;0;0;0;0;0;0;0;0;97.79;254;232.029;6.477;0;0;0;0;0;0;0;0;0;0;0;0;88.011;254;229.108;1.905;0;0;0;0;0;0;0;0;0;0;0;0;82.55;254;200.279;0;0;0;0;0;0;0;0;0;0;0;0;0;58.166;254;215.773;0;0;0;0;0;0;0;0;0;0;0;0;0;14.605;244.475;241.173;22.098;0;0;0;0;0;0;0;0;0;0;0;0;0;113.538;253.619;76.962;0;0;0;0;0;0
0;0;0;0;0;0;52.705;106.172;57.531;215.646;105.537;0;0;0;0;0;0;0;0;0;0;0;166.37;254;102.362;226.695;203.581;15.621;0;0;0;0;0;0;0;0;0;21.844;241.554;227.33;9.398;22.225;210.693;186.182;0.381;0;0;0;0;0;0;0;0;117.094;254;148.336;0;0;49.022;253.111;73.025;0;0;0;0;0;0;0;0;144.907;254;108.077;0;0;0;210.693;199.644;0.381;0;0;0;0;0;0;2.413;200.152;250.698;36.449;0;0;0;147.066;250.063;19.304;0;0;0;0;0;0;31.115;254;228.346;2.159;0;0;0;121.031;254;37.592;0;0;0;0;0;0;54.102;254;192.024;0;0;0;0;120.904;254;78.105;0;0;0;0;0;0;78.105;254;144.018;0;0;0;0;129.54;254;38.735;0;0;0;0;0;0;93.345;254;121.031;0;0;0;0;208.28;246.38;8.001;0;0;0;0;0;0;93.345;254;105.664;0;0;0;46.99;250.698;226.06;2.413;0;0;0;0;0;0;93.218;254;105.791;0;0;0;170.561;254;138.176;0;0;0;0;0;0;0;19.304;241.173;118.364;0;0;10.541;243.713;254;39.116;0;0;0;0;0;0;0;0;133.477;250.444;50.8;8.001;188.341;254;155.067;1.524;0;0;0;0;0;0;0;0;14.478;186.309;249.809;246.761;254;242.697;22.733;0;0;0;0;0;0;0;0;0;0;1.27;146.685;245.237;245.364;85.598;0;0;0;0;0;0
5;0;0;0;0;0;0;0;49.53;173.482;228.219;254;247.015;104.775;0;0;0;0;0;0;0;0;28.702;173.609;249.809;254;217.297;113.284;80.01;85.09;0;0;0;0;0;0;0;48.768;224.409;254;146.05;101.219;4.191;0;0;0;0;0;0;0;0;0;35.052;230.759;251.46;180.34;7.874;0;0;0;0;0;0;0;0;0;0;5.842;208.28;254;144.272;0;0;0;0;0;0;0;0;0;0;0;0;122.809;254;178.689;14.986;70.358;132.207;132.207;78.232;19.304;0;0;0;0;0;0;1.143;222.631;254;232.664;237.109;254;252.73;189.357;215.392;252.73;201.676;80.899;0;0;0;0;4.953;227.584;254;243.713;184.531;90.678;3.429;0;1.524;20.828;145.796;246.761;60.198;0;0;0;0;49.403;135.382;34.798;0;0;0;0;0;0;2.667;185.547;207.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161.925;246.38;8.763;0;0;0;0;0;0;0;0;0;0;0;0;16.129;231.521;225.425;3.556;0;0;0;0;0;0;0;0;0;0;0;13.716;192.913;254;95.25;0;0;0;0;0;0;0;0;0;0;2.413;47.244;164.846;252.73;154.813;1.651;0;0;0;0;0;0;0;0;10.287;74.422;190.246;254;234.188;95.504;0;0;0;0;0;0;25.781;130.937;137.033;198.882;236.347;254;252.095;171.704;27.686;0;0;0;0;0;0;10.16;208.534;254;254;252.349;185.547;130.81;38.1;0;0;0;0;0;0;0
